t,cpu_percent,rss_gb,threads
1789978749.665983,52.9,0.23111724853515625,43
1789978749.933685,64.6,0.2309722900390625,43
1789978750.2011409,82.5,0.23099517822265625,43
1789978750.4612067,82.2,0.23103713989257812,43
1789978750.7191935,75.0,0.23113632202148438,43
1789978750.9789124,88.4,0.23104095458984375,43
1789978751.239655,99.9,0.23106765747070312,43
1789978751.5021675,94.0,0.2311553955078125,43
1789978751.7634535,81.2,0.2311859130859375,43
1789978752.0244513,88.4,0.23107147216796875,43
1789978752.2847307,99.9,0.23109817504882812,43
1789978752.556267,88.1,0.23113250732421875,43
1789978752.8179126,88.4,0.23113632202148438,43
1789978753.0788038,93.8,0.23107528686523438,43
1789978753.3473673,77.8,0.23110580444335938,43
1789978753.6085193,93.8,0.23115158081054688,43
1789978753.870816,94.0,0.2311859130859375,43
1789978754.1335697,88.1,0.23111343383789062,43
1789978754.3956883,35.4,0.23111724853515625,43
1789978754.6610312,82.2,0.2311553955078125,43
1789978754.9196086,87.5,0.2310028076171875,43
1789978755.1807914,94.0,0.231048583984375,43
1789978755.4434972,94.3,0.23110198974609375,43
1789978755.7056756,94.0,0.2311248779296875,43
1789978755.9686236,93.8,0.23104095458984375,43
1789978756.2310476,94.3,0.23109054565429688,43
1789978756.4920747,99.9,0.23114013671875,43
1789978756.752065,88.1,0.23117828369140625,43
1789978757.014286,100.0,0.2310333251953125,43
1789978757.2756557,70.8,0.23107147216796875,43
1789978757.539628,88.1,0.23113250732421875,43
1789978757.8082743,70.5,0.23117446899414062,43
1789978758.0696738,76.7,0.231048583984375,43
1789978758.3304095,94.0,0.23108291625976562,43
1789978758.591704,100.0,0.23112106323242188,43
1789978758.8522122,76.7,0.23115921020507812,43
1789978759.1166935,82.2,0.23108673095703125,43
1789978759.379893,41.1,0.23109817504882812,43
1789978759.645534,64.9,0.23115158081054688,43
1789978759.925198,88.7,0.23118209838867188,43
1789978760.1847758,100.0,0.2310943603515625,43
1789978760.4469905,88.4,0.2311248779296875,43
1789978760.7110116,99.9,0.2311553955078125,43
1789978760.9721694,88.4,0.2310028076171875,43
1789978761.2330549,100.0,0.23105239868164062,43
1789978761.4960124,82.2,0.23108673095703125,43
1789978761.7584105,82.2,0.23113250732421875,43
1789978762.0192473,94.3,0.23102569580078125,43
1789978762.2796142,81.2,0.23106765747070312,43
1789978762.5401487,88.1,0.23113632202148438,43
1789978762.8012428,99.9,0.23114776611328125,41
1789978763.0608637,93.8,0.23085403442382812,41
1789978763.3224485,88.4,0.23088455200195312,41
1789978763.583981,94.0,0.23093414306640625,41
1789978763.844555,81.2,0.23096084594726562,41
1789978764.1052313,82.5,0.23087692260742188,41
1789978764.3657076,99.9,0.23091888427734375,41
1789978764.6293325,70.5,0.23098373413085938,41
1789978764.8913734,106.2,0.23103713989257812,41
1789978765.1481214,82.5,0.2309112548828125,41
1789978765.4046097,100.0,0.23105239868164062,41
1789978765.6607082,94.0,0.23115158081054688,41
1789978765.9192948,93.8,0.2311553955078125,41
1789978766.175848,105.7,0.231048583984375,41
1789978766.4319108,100.0,0.23116302490234375,41
1789978766.6877174,87.5,0.2311859130859375,41
1789978766.9436357,82.5,0.23119735717773438,41
1789978767.2053041,94.0,0.23112106323242188,41
1789978767.462249,93.8,0.23116302490234375,41
1789978767.7184727,100.0,0.231201171875,41
1789978767.9772208,94.3,0.23120880126953125,41
1789978768.2330346,87.5,0.23114013671875,41
1789978768.4887638,99.9,0.2311859130859375,41
1789978768.7453003,93.8,0.23120880126953125,41
1789978769.0029366,94.0,0.23120880126953125,41
1789978769.259312,93.8,0.23115158081054688,41
1789978769.5158324,87.5,0.23118972778320312,41
1789978769.7721565,64.9,0.231201171875,41
1789978770.0420232,94.0,0.2310333251953125,41
1789978770.3091345,82.2,0.2310638427734375,41
1789978770.569774,100.2,0.23109054565429688,41
1789978770.8289673,100.0,0.23109817504882812,41
1789978771.0915496,99.9,0.23103713989257812,41
1789978771.3519871,76.7,0.2310791015625,41
1789978771.609644,93.8,0.23110580444335938,41
1789978771.8711867,88.1,0.23115921020507812,41
1789978772.1322875,94.0,0.23105621337890625,41
1789978772.3943744,94.3,0.23111343383789062,41
1789978772.6543436,87.5,0.2311248779296875,41
1789978772.9151237,76.4,0.23115921020507812,41
1789978773.1765285,99.9,0.23100662231445312,41
1789978773.4376576,81.2,0.23106002807617188,41
1789978773.6990845,88.4,0.23109817504882812,41
1789978773.9799895,89.0,0.23112869262695312,41
1789978774.2516506,77.6,0.23101043701171875,41
1789978774.5172236,76.7,0.231048583984375,41
1789978774.7788844,100.0,0.23109817504882812,41
1789978775.0386214,41.1,0.23111343383789062,41
1789978775.2997446,99.9,0.23104095458984375,41
1789978775.5631883,106.2,0.2310943603515625,41
1789978775.8248277,82.5,0.23115158081054688,41
1789978776.0900812,99.9,0.2310028076171875,41
1789978776.3528588,100.2,0.23109054565429688,41
1789978776.615976,94.0,0.23111724853515625,41
1789978776.8778207,88.1,0.23114395141601562,41
1789978777.1456354,82.5,0.23102951049804688,41
1789978777.4044058,100.0,0.23106765747070312,41
1789978777.6661487,99.9,0.23110580444335938,41
1789978777.9251173,76.4,0.23114776611328125,41
1789978778.1808982,100.0,0.23109054565429688,41
1789978778.4367797,93.8,0.23115921020507812,41
1789978778.6931853,94.3,0.23119735717773438,41
1789978778.9491713,100.0,0.2312774658203125,41
1789978779.2049212,94.0,0.23112106323242188,41
1789978779.4619112,100.0,0.23120498657226562,41
1789978779.718976,100.0,0.23125076293945312,41
1789978779.975441,88.4,0.23128509521484375,41
1789978780.2319481,93.8,0.23114395141601562,41
1789978780.4876807,88.1,0.2312469482421875,41
1789978780.7441058,100.0,0.23128128051757812,41
1789978781.000772,100.0,0.23128890991210938,41
1789978781.2581348,94.0,0.23114395141601562,41
1789978781.5135822,100.0,0.2312469482421875,41
