key,curve,x,y
E1/A/LightGBM,roc,0.38567954784437436,0.9993962587146042
E1/A/LightGBM,roc,0.38633675078864355,0.9993962587146042
E1/A/LightGBM,roc,0.38738827549947424,0.9993962587146042
E1/A/LightGBM,roc,0.3879797581493165,0.9993962587146042
E1/A/LightGBM,roc,0.3918901156677182,0.9993962587146042
E1/A/LightGBM,roc,0.39271161934805465,0.9993962587146042
E1/A/LightGBM,roc,0.39323738170347006,0.9993962587146042
E1/A/LightGBM,roc,0.3940588853838065,0.9993962587146042
E1/A/LightGBM,roc,0.39524185068349105,0.9993962587146042
E1/A/LightGBM,roc,0.39816640378548895,0.9993972140014482
E1/A/LightGBM,roc,0.39856072555205047,0.9994019904356681
E1/A/LightGBM,roc,0.39888932702418506,0.9994172750251719
E1/A/LightGBM,roc,0.4001380126182965,0.9994258726067676
E1/A/LightGBM,roc,0.40171529968454256,0.9994392466225833
E1/A/LightGBM,roc,0.4054284963196635,0.999509937849038
E1/A/LightGBM,roc,0.4085173501577287,0.9995118484227259
E1/A/LightGBM,roc,0.40963459516298634,0.9995137589964138
E1/A/LightGBM,roc,0.41285488958990535,0.9995147142832579
E1/A/LightGBM,roc,0.422482912723449,0.9995147142832579
E1/A/LightGBM,roc,0.42300867507886436,0.9995147142832579
E1/A/LightGBM,roc,0.4234358569926393,0.9995147142832579
E1/A/LightGBM,roc,0.42731335436382756,0.9995147142832579
E1/A/LightGBM,roc,0.4278391167192429,0.9995204460043218
E1/A/LightGBM,roc,0.4281677181913775,0.9995319094464495
E1/A/LightGBM,roc,0.4285291798107255,0.9995385964543574
E1/A/LightGBM,roc,0.428989221871714,0.9995385964543574
E1/A/LightGBM,roc,0.42974500525762355,0.9995519704701731
E1/A/LightGBM,roc,0.4302707676130389,0.9995586574780809
E1/A/LightGBM,roc,0.43122371188222924,0.9995634339123008
E1/A/LightGBM,roc,0.4349369085173502,0.9996417674335073
E1/A/LightGBM,roc,0.43549553101997895,0.9996656496046068
E1/A/LightGBM,roc,0.4375657202944269,0.9996675601782947
E1/A/LightGBM,roc,0.43950446898002105,0.9996704260388267
E1/A/LightGBM,roc,0.44091745531019977,0.9996742471862026
E1/A/LightGBM,roc,0.4435134069400631,0.9996742471862026
E1/A/LightGBM,roc,0.44808096740273395,0.9996742471862026
E1/A/LightGBM,roc,0.4486395899053628,0.9996742471862026
E1/A/LightGBM,roc,0.4572489484752892,0.9996761577598906
E1/A/LightGBM,roc,0.4583004731861199,0.9996761577598906
E1/A/LightGBM,roc,0.4587276550998948,0.9996761577598906
E1/A/LightGBM,roc,0.45945057833859093,0.9996761577598906
E1/A/LightGBM,roc,0.4601406414300736,0.9996761577598906
E1/A/LightGBM,roc,0.4609621451104101,0.9996761577598906
E1/A/LightGBM,roc,0.46138932702418506,0.9996761577598906
E1/A/LightGBM,roc,0.47216745531019977,0.9996761577598906
